"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
4.061820327E1	2.982653379E0	-1.064806080E1	2.306202507E1	2.557605169E1
4.061920087E1	2.809173822E0	-1.070189953E1	2.267917252E1	2.523424215E1
4.062019931E1	2.744567633E0	-1.077009487E1	2.229512405E1	2.491184762E1
4.062119774E1	2.557927370E0	-1.082991505E1	2.205703926E1	2.470512160E1
4.062219389E1	2.407179594E0	-1.089930725E1	2.182852364E1	2.451680763E1
4.062318946E1	2.371287346E0	-1.096630573E1	2.164906311E1	2.438369945E1
4.062418655E1	2.310270309E0	-1.102971554E1	2.147797585E1	2.425480200E1
4.062518301E1	2.237289190E0	-1.109551907E1	2.129612160E1	2.411723038E1
4.062618124E1	2.151147604E0	-1.117328548E1	2.113939095E1	2.400715714E1
4.062717946E1	2.066202402E0	-1.136830044E1	2.095753670E1	2.393169011E1
4.062819665E1	1.970489502E0	-1.153579807E1	2.078286171E1	2.385130619E1
4.062921280E1	1.884347796E0	-1.158963680E1	2.074936104E1	2.384127579E1
4.063022998E1	1.570888042E0	-1.186002541E1	2.067757607E1	2.388911978E1
4.063124717E1	1.536192179E0	-1.189711380E1	2.063809586E1	2.387115841E1
4.063226436E1	1.472782373E0	-1.198205948E1	2.062732697E1	2.390032332E1
4.063328155E1	1.398604870E0	-1.226321602E1	2.037129593E1	2.381873759E1
4.063429874E1	1.314856052E0	-1.230987644E1	2.034976006E1	2.381962718E1
4.063531592E1	1.030110121E0	-1.250249863E1	2.033899307E1	2.389661562E1
4.063633311E1	9.918249846E-1	-1.265444279E1	2.033181381E1	2.396875658E1
4.063735030E1	9.284151793E-1	-1.269751358E1	2.034377861E1	2.399912778E1
4.063836748E1	8.494520187E-1	-1.277288723E1	2.036651039E1	2.405541441E1
4.063938467E1	7.704889178E-1	-1.309352589E1	2.035813522E1	2.421750902E1
4.064040186E1	6.963114142E-1	-1.312582874E1	2.034497452E1	2.422168900E1
4.064141905E1	6.173482537E-1	-1.318325615E1	2.033899307E1	2.424570067E1
4.064243624E1	5.335994363E-1	-1.325264835E1	2.034258080E1	2.428452203E1
4.064345342E1	4.618147612E-1	-1.333280754E1	2.033420753E1	2.431988951E1
4.064447061E1	3.984049559E-1	-1.360200024E1	2.032583237E1	2.446042923E1
4.064548774E1	3.505485058E-1	-1.363310719E1	2.033181381E1	2.448197600E1
4.064650483E1	3.026920557E-1	-1.368574905E1	2.033779526E1	2.451565348E1
4.064752191E1	2.835494876E-1	-1.375633717E1	2.034258080E1	2.455886410E1
4.064853900E1	2.859423161E-1	-1.383290768E1	2.034497452E1	2.460384291E1
4.064955608E1	2.931207716E-1	-1.411884975E1	2.032104683E1	2.474616702E1
4.065057316E1	3.062812984E-1	-1.415115356E1	2.029711723E1	2.474513939E1
4.065158644E1	3.194418252E-1	-1.420618820E1	2.025285149E1	2.474057032E1
4.065259592E1	3.481557071E-1	-1.428993702E1	2.019781685E1	2.474419766E1
4.065359894E1	3.864408433E-1	-1.459861088E1	1.991067696E1	2.469218162E1
4.065459551E1	4.259224236E-1	-1.465005684E1	1.988196373E1	2.470016310E1
4.065559233E1	4.797609448E-1	-1.471825218E1	1.953978920E1	2.446753931E1
4.065658941E1	5.347958803E-1	-1.479601860E1	1.952184296E1	2.450123518E1
4.065758644E1	5.874379873E-1	-1.512144279E1	1.946082687E1	2.465211752E1
4.065858467E1	6.364908218E-1	-1.515494251E1	1.913659859E1	2.441898459E1
4.065958176E1	6.819544435E-1	-1.521117401E1	1.879801559E1	2.419111959E1
4.066057769E1	7.286145091E-1	-1.526740456E1	1.876451492E1	2.420189127E1
4.066157353E1	7.716853023E-1	-1.532602882E1	1.837089539E1	2.393684305E1
4.066257051E1	8.099704385E-1	-1.538943863E1	1.833500290E1	2.395126729E1
4.066356728E1	8.530412912E-1	-1.563948917E1	1.776910019E1	2.368675205E1
4.066456519E1	9.068797827E-1	-1.566461372E1	1.771526337E1	2.366501870E1
4.066556259E1	9.631111026E-1	-1.572323799E1	1.713619995E1	2.327653636E1
4.066655946E1	1.003789067E0	-1.578904057E1	1.708355713E1	2.328410013E1
4.066755597E1	1.054038405E0	-1.584646797E1	1.632263947E1	2.277389082E1
4.066855337E1	1.100698471E0	-1.588953876E1	1.626880074E1	2.276758346E1
4.066955051E1	1.130608678E0	-1.592662716E1	1.554856110E1	2.228662112E1
4.067054738E1	1.154536963E0	-1.594935894E1	1.549950886E1	2.226992997E1
4.067154384E1	1.179661512E0	-1.596371651E1	1.483191109E1	2.182240666E1
4.067254103E1	1.202393413E0	-1.596969795E1	1.477448368E1	2.178904244E1
4.067353764E1	1.229910851E0	-1.598644829E1	1.406261826E1	2.132689480E1
4.067453504E1	1.258624673E0	-1.601157188E1	1.401954746E1	2.131905911E1
4.067553243E1	1.282552958E0	-1.601994705E1	1.313420391E1	2.075550428E1
4.067652983E1	1.310070395E0	-1.602234077E1	1.307438278E1	2.072127345E1
4.067752717E1	1.336391449E0	-1.601516151E1	1.228714466E1	2.022981128E1
4.067852446E1	1.378265858E0	-1.599960899E1	1.221177006E1	2.017459870E1
4.067952181E1	1.416550994E0	-1.599362659E1	1.145324516E1	1.972256406E1
4.068051920E1	1.454836130E0	-1.598405552E1	1.137547874E1	1.967252133E1
4.068151644E1	1.479960799E0	-1.594935894E1	1.051047325E1	1.915835020E1
4.068251353E1	1.507478237E0	-1.591227055E1	1.038245773E1	1.905959793E1
4.068351009E1	1.527817249E0	-1.587159252E1	9.872786522E0	1.875402859E1
4.068450728E1	1.543370605E0	-1.581416512E1	9.826126099E0	1.868214563E1
4.068550410E1	1.551745534E0	-1.574836254E1	9.184849739E0	1.829700253E1
4.068650056E1	1.556531072E0	-1.567777443E1	9.138189316E0	1.821323431E1
4.068749733E1	1.558923960E0	-1.560838223E1	8.626125336E0	1.790144904E1
4.068849577E1	1.561316729E0	-1.552941895E1	8.599804878E0	1.782013487E1
4.068949327E1	1.578066587E0	-1.544686699E1	8.029116631E0	1.748035205E1
4.069048983E1	1.597209096E0	-1.536072540E1	7.992027760E0	1.738894676E1
4.069148655E1	1.615155339E0	-1.508435440E1	7.586444378E0	1.696173967E1
4.069248467E1	1.648654819E0	-1.506042576E1	7.544569969E0	1.692498221E1
4.069348259E1	1.678565025E0	-1.501496220E1	7.032505512E0	1.666501737E1
4.069448030E1	1.715653777E0	-1.494437408E1	7.019345284E0	1.659966846E1
4.069547738E1	1.759921074E0	-1.465364552E1	6.710670948E0	1.621295018E1
4.069647384E1	1.800599098E0	-1.463091373E1	6.679564476E0	1.618401605E1
4.069747051E1	1.850848317E0	-1.457587910E1	6.312266350E0	1.599145389E1
4.069846874E1	1.921436548E0	-1.449452305E1	6.276373863E0	1.591150482E1
4.069946597E1	2.009970903E0	-1.422174168E1	5.720042706E0	1.546016843E1
4.070046222E1	2.288734913E0	-1.418704510E1	5.673382282E0	1.544984863E1
4.070145847E1	2.338984251E0	-1.413320732E1	5.333601475E0	1.528612774E1
4.070245597E1	2.622533560E0	-1.405902958E1	5.302495003E0	1.525288328E1
4.070345347E1	2.676372051E0	-1.397408390E1	4.857429981E0	1.503438107E1
4.070445097E1	2.989831924E0	-1.388794231E1	4.808377266E0	1.499781746E1
4.070544811E1	3.151347399E0	-1.379821205E1	4.512863636E0	1.485555736E1
4.070644488E1	3.296113253E0	-1.370848083E1	4.494917393E0	1.479834760E1
4.070744181E1	3.358326674E0	-1.342373466E1	4.114458561E0	1.443619686E1
4.070843889E1	3.657429457E0	-1.337468243E1	4.077369690E0	1.445281508E1
4.070943587E1	3.711267948E0	-1.331246853E1	4.031906128E0	1.439623545E1
4.071043389E1	4.005585194E0	-1.325025558E1	3.986442566E0	1.440505849E1
4.071143124E1	4.058227062E0	-1.306959724E1	3.923032761E0	1.423635364E1
4.071242790E1	4.377668858E0	-1.293081379E1	3.851248026E0	1.418457053E1
4.071342967E1	4.432703972E0	-1.290329647E1	3.449253798E0	1.407271388E1
4.071443780E1	4.756931305E0	-1.285543919E1	3.442075491E0	1.413289057E1
4.071543592E1	4.914857864E0	-1.279681587E1	3.388236761E0	1.412071077E1
4.071642405E1	5.063212872E0	-1.272383404E1	3.333201885E0	1.409405236E1
4.071741644E1	5.240281582E0	-1.266999626E1	3.268595695E0	1.409514364E1
4.071841311E1	5.382654667E0	-1.261137199E1	3.205185890E0	1.408165088E1
4.071940905E1	5.422136307E0	-1.255274773E1	2.829512835E0	1.396342295E1
4.072040551E1	5.481956482E0	-1.247617722E1	2.828316450E0	1.391783815E1
4.072140254E1	5.554937840E0	-1.220219898E1	2.758924484E0	1.368804802E1
4.072240014E1	5.609972477E0	-1.215912819E1	2.682354212E0	1.365691084E1
4.072339785E1	5.651846886E0	-1.188395405E1	2.490928411E0	1.339314979E1
4.072439566E1	5.682953835E0	-1.184327602E1	2.362912416E0	1.334700365E1
4.072539274E1	5.693721294E0	-1.167099285E1	2.002792597E0	1.313931941E1
4.072638910E1	5.692524910E0	-1.152263737E1	1.974078655E0	1.300280732E1
4.072738629E1	5.680561066E0	-1.146640587E1	1.639083505E0	1.290092370E1
4.072838566E1	5.656632900E0	-1.138504982E1	1.582852125E0	1.281102166E1
4.072938321E1	5.619544029E0	-1.107039356E1	1.036092162E0	1.245818509E1
4.073037894E1	5.572884083E0	-1.102373409E1	1.012163997E0	1.239371721E1
4.073137504E1	5.511867046E0	-1.095075321E1	4.642075896E-1	1.226846213E1
4.073237285E1	5.442475319E0	-1.086939716E1	4.091726840E-1	1.216271987E1
4.073337056E1	5.369493961E0	-1.056191921E1	-4.031906128E-1	1.185530116E1
4.073436816E1	5.286941528E0	-1.051286602E1	-4.402793646E-1	1.177565067E1
4.073536577E1	4.985445976E0	-1.043868923E1	-1.025324464E0	1.161344887E1
4.073636337E1	4.950749874E0	-1.035494041E1	-1.093519926E0	1.152954904E1
4.073736118E1	4.688735962E0	-1.015872860E1	-1.676172256E0	1.131342411E1
4.073835920E1	4.654039860E0	-1.000439167E1	-1.713261008E0	1.116616331E1
4.073935748E1	4.460221291E0	-9.938589096E0	-2.325823545E0	1.113905662E1
4.074035603E1	4.297509670E0	-9.668199539E0	-2.390429735E0	1.084697313E1
4.074135301E1	4.228117466E0	-9.615557671E0	-2.842673302E0	1.088194459E1
4.074234842E1	3.915854216E0	-9.323633194E0	-2.907279491E0	1.052218248E1
4.074334441E1	3.878765583E0	-9.292527199E0	-3.365504980E0	1.061708566E1
4.074434222E1	3.810570002E0	-9.233902931E0	-3.399004459E0	1.055171258E1
4.074533993E1	3.481556892E0	-8.943174362E0	-4.042674065E0	1.041368425E1
4.074633754E1	3.436093330E0	-8.884550095E0	-4.089334011E0	1.036651438E1
4.074733978E1	3.164507866E0	-8.610571861E0	-4.554738045E0	1.024215292E1
4.074834665E1	3.113062143E0	-8.572287560E0	-4.585844517E0	1.020809678E1
4.074934436E1	3.037688255E0	-8.511270523E0	-4.965106964E0	1.031123480E1
4.075033290E1	2.956332445E0	-8.429914474E0	-5.024927616E0	1.024954912E1
4.075132493E1	2.872583628E0	-8.136793137E0	-5.479563713E0	1.022177860E1
4.075232170E1	2.798406124E0	-8.105687141E0	-5.504688263E0	1.018993787E1
4.075331827E1	2.742174864E0	-8.050651550E0	-5.894718647E0	1.034795735E1
4.075431597E1	2.693121910E0	-7.977670670E0	-5.937789440E0	1.030308101E1
4.075531363E1	2.640479803E0	-7.694121361E0	-6.338587284E0	1.031258095E1
4.075631124E1	2.600998163E0	-7.666603565E0	-6.382854462E0	1.030935656E1
4.075730811E1	2.587837696E0	-7.634300709E0	-6.751348972E0	1.051475935E1
4.075830426E1	2.590230465E0	-7.576872826E0	-6.798008919E0	1.050386695E1
4.075930056E1	2.600998163E0	-7.505088329E0	-7.220342159E0	1.073428541E1
4.076029827E1	2.610569477E0	-7.424928665E0	-7.243073940E0	1.069610952E1
4.076129613E1	2.628515720E0	-7.118647575E0	-7.410571575E0	1.060663987E1
4.076229415E1	2.647658348E0	-7.083951473E0	-7.526623726E0	1.066970140E1
4.076329212E1	2.660818815E0	-7.020541668E0	-7.706085205E0	1.075879692E1
4.076429004E1	2.675175667E0	-6.947560310E0	-7.830512047E0	1.080472480E1
4.076528759E1	2.708675146E0	-6.884150982E0	-8.160721779E0	1.101480076E1
4.076628478E1	2.746960402E0	-6.817151546E0	-8.182256699E0	1.099857588E1
4.076728176E1	2.787638426E0	-6.747759819E0	-8.343772888E0	1.108700756E1
4.076827853E1	2.830709219E0	-6.679564476E0	-8.465806961E0	1.114896335E1
4.076927754E1	2.866601467E0	-6.614958286E0	-8.744570732E0	1.133325171E1
4.077027993E1	2.916850805E0	-6.553941250E0	-8.772088051E0	1.133188834E1
4.077127759E1	2.957528830E0	-6.472585201E0	-9.031708717E0	1.149839547E1
4.077227051E1	2.986242771E0	-6.391229153E0	-9.053244591E0	1.147722500E1
4.077326462E1	3.014956474E0	-6.336194515E0	-9.364311218E0	1.170160878E1
4.077426129E1	3.046063185E0	-6.285944939E0	-9.385847092E0	1.169981753E1
4.077525827E1	3.072384357E0	-6.228517532E0	-9.693324089E0	1.192453388E1
4.077625556E1	3.089133978E0	-6.171089649E0	-9.722038269E0	1.192237914E1
4.077725301E1	3.093919754E0	-6.118447304E0	-1.012881851E1	1.223113655E1
4.077825061E1	3.092723370E0	-6.067001820E0	-1.016829967E1	1.223796418E1
4.077924832E1	3.081955671E0	-6.017949104E0	-1.060977554E1	1.258099755E1
4.078024613E1	3.075973511E0	-5.955735683E0	-1.062772179E1	1.256506550E1
4.078124400E1	3.061616659E0	-5.886343479E0	-1.104885864E1	1.288797166E1
4.078224191E1	3.041277647E0	-5.832505226E0	-1.109551907E1	1.289876080E1
4.078323931E1	3.011367321E0	-5.779862881E0	-1.153101254E1	1.324535383E1
4.078423618E1	2.987439156E0	-5.722435474E0	-1.155972576E1	1.324002720E1
4.078523274E1	2.970689297E0	-5.665007591E0	-1.212203979E1	1.370624510E1
4.078623024E1	2.955136061E0	-5.602794170E0	-1.216271782E1	1.371334519E1
4.078722405E1	2.919243574E0	-5.548955917E0	-1.269990635E1	1.416335116E1
4.078821415E1	2.877369165E0	-5.487938881E0	-1.273101330E1	1.415893450E1
4.078921170E1	2.848655462E0	-5.406582832E0	-1.324427319E1	1.458618347E1
4.079021670E1	2.822334290E0	-5.316852093E0	-1.329930782E1	1.459815316E1
4.079121780E1	2.792423964E0	-5.228317261E0	-1.380539036E1	1.502403860E1
4.079221498E1	2.761317253E0	-4.942375183E0	-1.385204983E1	1.496433192E1
4.079321196E1	2.740978241E0	-4.910071850E0	-1.434616852E1	1.540890387E1
4.079420988E1	2.726621389E0	-4.871787071E0	-1.438325691E1	1.542876706E1
4.079520785E1	2.715853691E0	-4.834698200E0	-1.498146248E1	1.597480472E1
4.079620587E1	2.707478762E0	-4.804787636E0	-1.502573013E1	1.600590489E1
4.079720358E1	2.709871531E0	-4.749752998E0	-1.553181171E1	1.646635152E1
4.079820097E1	2.731407166E0	-4.674378872E0	-1.558684635E1	1.650030855E1
4.079919816E1	2.755335331E0	-4.627718925E0	-1.626401520E1	1.713259600E1
4.080019514E1	2.780459881E0	-4.591826439E0	-1.633460426E1	1.719404326E1
4.080119217E1	2.818745136E0	-4.566701889E0	-1.683350754E1	1.766825023E1
4.080219040E1	2.854637384E0	-4.532006264E0	-1.688136292E1	1.771068743E1
4.080318811E1	2.898904562E0	-4.493721008E0	-1.745205116E1	1.825297965E1
4.080418530E1	2.962314367E0	-4.445864677E0	-1.749871254E1	1.829606405E1
4.080518259E1	3.043670416E0	-4.389633179E0	-1.808016777E1	1.885272595E1
4.080617998E1	3.115455151E0	-4.341776848E0	-1.811366653E1	1.888549714E1
4.080717722E1	3.186043262E0	-4.295116425E0	-1.848335838E1	1.924145093E1
4.080817431E1	3.260220766E0	-4.240081787E0	-1.852044678E1	1.927729965E1
4.080917165E1	3.336791277E0	-4.165904045E0	-1.893081665E1	1.966887774E1
4.081016926E1	3.418147087E0	-4.080958843E0	-1.896192360E1	1.969498670E1
4.081116686E1	3.493520975E0	-4.000799656E0	-1.933639908E1	2.005261619E1
4.081216446E1	3.561716557E0	-3.921836376E0	-1.937588120E1	2.008709530E1
4.081316337E1	3.633501291E0	-3.842873096E0	-1.964148521E1	2.034104094E1
4.081416358E1	3.694518089E0	-3.775874138E0	-1.967857361E1	2.037530242E1
4.081516092E1	3.742374659E0	-3.595216036E0	-1.986162376E1	2.052839606E1
4.081615540E1	3.774677753E0	-3.455235958E0	-1.999801445E1	2.064236977E1
4.081715087E1	3.798605919E0	-3.437289715E0	-2.026840401E1	2.090580227E1
4.081814847E1	3.805784464E0	-3.395415306E0	-2.026122665E1	2.089330386E1
4.081914571E1	3.805784464E0	-3.334398270E0	-2.030310059E1	2.092410334E1
4.082014259E1	3.797409534E0	-3.281756163E0	-2.035334969E1	2.096304096E1
4.082113978E1	3.781856298E0	-3.232703447E0	-2.038565254E1	2.098398528E1
4.082213863E1	3.777070522E0	-3.181257725E0	-2.041436577E1	2.100316624E1
4.082313613E1	3.766302824E0	-3.140579700E0	-2.043709755E1	2.101721280E1
4.082413228E1	3.755535126E0	-3.093919754E0	-2.045624161E1	2.102698752E1
4.082512931E1	3.724428415E0	-3.049652576E0	-2.049811554E1	2.105574716E1
4.082612722E1	3.700500250E0	-3.020938635E0	-2.055075645E1	2.109865785E1
4.082712498E1	3.681357622E0	-2.993421078E0	-2.062972069E1	2.116833341E1
4.082812259E1	3.657429457E0	-2.958725214E0	-2.070030785E1	2.122813204E1
4.082912061E1	3.644268990E0	-2.913261652E0	-2.076611137E1	2.128377719E1
4.083011905E1	3.631108284E0	-2.861815929E0	-2.082234192E1	2.132943649E1
4.083111696E1	3.609572887E0	-2.806781054E0	-2.112144470E1	2.161070250E1
4.083211436E1	3.591626883E0	-2.752942562E0	-2.115015984E1	2.162886353E1
4.083311170E1	3.571287870E0	-2.701496840E0	-2.121955109E1	2.168689767E1
4.083410900E1	3.543770313E0	-2.647658348E0	-2.128774643E1	2.174250562E1
4.083510655E1	3.510270834E0	-2.593819857E0	-2.135833549E1	2.179973390E1
4.083610436E1	3.485146284E0	-2.539981127E0	-2.141217422E1	2.184213712E1
4.083710238E1	3.442075491E0	-2.476571321E0	-2.182852364E1	2.223658547E1
4.083810061E1	3.394218922E0	-2.411965132E0	-2.185005951E1	2.224327760E1
4.083910103E1	3.339184046E0	-2.360519648E0	-2.189313126E1	2.227176238E1
4.084010363E1	3.280559778E0	-2.328216314E0	-2.194338036E1	2.230907002E1
4.084110347E1	3.205185890E0	-2.297109842E0	-2.228914261E1	2.263527796E1
4.084210056E1	2.922832966E0	-2.250449657E0	-2.231307030E1	2.261593647E1
4.084309665E1	2.885744095E0	-2.213361025E0	-2.267079735E1	2.296065196E1
4.084409176E1	2.827120066E0	-2.175075769E0	-2.269233322E1	2.297097189E1
4.084508769E1	2.749353170E0	-2.129612207E0	-2.275454712E1	2.301876638E1
4.084608561E1	2.422732830E0	-2.084148407E0	-2.282393837E1	2.304659349E1
4.084708384E1	2.394019127E0	-2.043470621E0	-2.322712898E1	2.343942449E1
4.084808238E1	2.341377020E0	-1.995614052E0	-2.325105858E1	2.345370433E1
4.084908004E1	2.280359983E0	-1.960918188E0	-2.330250359E1	2.349578505E1
4.085007681E1	2.207378864E0	-1.946561217E0	-2.335155678E1	2.353628743E1
4.085107410E1	2.126022816E0	-1.947757602E0	-2.338625145E1	2.356332934E1
4.085207191E1	2.056631088E0	-1.948953986E0	-2.341975212E1	2.359052654E1
4.085306993E1	1.980060697E0	-1.959721804E0	-2.347717857E1	2.364189213E1
4.085406816E1	1.896311998E0	-1.972882271E0	-2.352623177E1	2.368484420E1
4.085506566E1	1.819741607E0	-1.969292998E0	-2.358126640E1	2.373321933E1
4.085606243E1	1.753939033E0	-1.965703845E0	-2.362314224E1	2.376958441E1
4.085705910E1	1.702493310E0	-1.962114573E0	-2.366262245E1	2.380479108E1
4.085805702E1	1.645065546E0	-1.952543259E0	-2.368774796E1	2.382494636E1
4.085905420E1	1.584048629E0	-1.935793519E0	-2.369013977E1	2.382182254E1
4.086005066E1	1.532602906E0	-1.922633052E0	-2.369013977E1	2.381739095E1
4.086104832E1	1.500299811E0	-1.905883193E0	-2.366740799E1	2.379137430E1
4.086204717E1	1.482353687E0	-1.892722726E0	-2.364706993E1	2.376896481E1
4.086304535E1	1.459621787E0	-1.881955028E0	-2.363271332E1	2.375241860E1
4.086404285E1	1.453639746E0	-1.879562140E0	-2.361835670E1	2.373757772E1
4.086503983E1	1.459621787E0	-1.893919110E0	-2.359203529E1	2.371289849E1
4.086603629E1	1.450050473E0	-1.901097536E0	-2.356810570E1	2.368907817E1
4.086703181E1	1.426122308E0	-1.931007862E0	-2.350110817E1	2.362339310E1
4.086802639E1	1.402194023E0	-1.976471543E0	-2.343769836E1	2.356264613E1
4.086902498E1	1.349551916E0	-1.999203324E0	-2.317568398E1	2.330086762E1
4.087002874E1	1.280160069E0	-2.017149448E0	-2.316371918E1	2.328659674E1
4.087102910E1	1.197607756E0	-2.035095692E0	-2.312663078E1	2.324686926E1
4.087202608E1	1.115055323E0	-2.045863390E0	-2.307757759E1	2.319490230E1
4.087302274E1	1.038485050E0	-2.043470621E0	-2.270908356E1	2.282447588E1
4.087402035E1	7.274180651E-1	-2.026720762E0	-2.268156624E1	2.278355067E1
4.087501738E1	6.819544435E-1	-2.008774519E0	-2.235614204E1	2.245656528E1
4.087601384E1	6.269195080E-1	-1.989632010E0	-2.235374832E1	2.245087365E1
4.087701004E1	5.563312769E-1	-1.981257200E0	-2.228675079E1	2.238155816E1
4.087800712E1	4.833501875E-1	-1.988435626E0	-2.220180511E1	2.229591115E1
4.087900368E1	4.534398913E-1	-2.013560295E0	-2.166700935E1	2.176509424E1
4.088000097E1	4.582255483E-1	-2.050648928E0	-2.163709831E1	2.173888578E1
4.088099801E1	4.725824594E-1	-2.070987940E0	-2.122553253E1	2.133156245E1
4.088199603E1	5.180460811E-1	-2.114058733E0	-2.117887306E1	2.129042696E1
4.088299311E1	5.970092416E-1	-2.177468538E0	-2.081516457E1	2.093726021E1
4.088398926E1	6.795616150E-1	-2.234896421E0	-2.078166389E1	2.091253500E1
4.088498696E1	9.690931439E-1	-2.280359983E0	-2.048016930E1	2.062950599E1
4.088598624E1	1.012163997E0	-2.325823545E0	-2.044188309E1	2.059865324E1
4.088698462E1	1.074377418E0	-2.342573404E0	-2.039402771E1	2.055622298E1
4.088798212E1	1.150947690E0	-2.330609322E0	-2.033540344E1	2.050085495E1
4.088897988E1	1.456032634E0	-2.317448616E0	-1.986999893E1	2.005760346E1
4.088997790E1	1.494317770E0	-2.307877541E0	-1.984248161E1	2.003205833E1
4.089097571E1	1.551745534E0	-2.292324066E0	-1.977907181E1	1.997183881E1
4.089197332E1	1.616351724E0	-2.274377823E0	-1.971446609E1	1.991094073E1
4.089297066E1	1.688136339E0	-2.266003132E0	-1.935554314E1	1.956071636E1
4.089396774E1	1.952543259E0	-2.279163599E0	-1.933281136E1	1.956437085E1
4.089496431E1	1.982453585E0	-2.295913219E0	-1.926341820E1	1.950078512E1
4.089596170E1	2.036292076E0	-2.316252232E0	-1.918565178E1	1.943195163E1
4.089695910E1	2.111665964E0	-2.347358942E0	-1.884347916E1	1.910617528E1
4.089795650E1	2.194218397E0	-2.372483730E0	-1.883629990E1	1.911150091E1
4.089895426E1	2.258824587E0	-2.409572363E0	-1.857548141E1	1.886681842E1
4.089995238E1	2.318645239E0	-2.451446772E0	-1.857308960E1	1.887711218E1
4.090095045E1	2.377269268E0	-2.505285263E0	-1.851685715E1	1.883618491E1
4.090194847E1	2.439482689E0	-2.572284460E0	-1.844268036E1	1.878031368E1
4.090294582E1	2.493321180E0	-2.620140791E0	-1.816989899E1	1.852638706E1
4.090394248E1	2.536391973E0	-2.657229662E0	-1.816870308E1	1.853634067E1
4.090493884E1	2.584248543E0	-2.713460922E0	-1.815793419E1	1.854054435E1
4.090593603E1	2.641676188E0	-2.772084951E0	-1.812204170E1	1.852218409E1
4.090692722E1	2.687139750E0	-2.818745136E0	-1.777747536E1	1.819902949E1
4.090791243E1	2.727817774E0	-2.873780012E0	-1.776192284E1	1.819850280E1
4.090890321E1	2.754138947E0	-2.914458036E0	-1.770449448E1	1.815291909E1
4.090990092E1	2.770888567E0	-2.931207657E0	-1.764228058E1	1.809750993E1
4.091089842E1	2.780459881E0	-2.957528830E0	-1.732164383E1	1.779093249E1
4.091189571E1	2.775674343E0	-2.989831924E0	-1.728814316E1	1.776297714E1
